,Chr,Start,Stop,Samples,Sample_indices,Strand,Listing,Listing_subject,High,Low,UniqueIdentifier,pt87_lo_TPM,pt87_lo_Reads,pt214_hi_TPM,pt214_hi_Reads,pt214_lo_TPM,pt214_lo_Reads,pt221_lo_TPM,pt221_lo_Reads,pt226_lo_TPM,pt226_lo_Reads,pt221_hi_TPM,pt221_hi_Reads,pt226_hi_TPM,pt226_hi_Reads,pt212_lo_TPM,pt212_lo_Reads,pt87_hi_TPM,pt87_hi_Reads,pt212_hi_TPM,pt212_hi_Reads,Annotation,Distance to TSS,Nearest Ensembl,Gene Name,Gene Description,Gene Type,Annotations_short,CpG%,GC%,TRA,AIRE,Fezf2,Housekeeping,AIRE_dep_TRA,Fezf2_dep_TRA,other_TRA,Class
34213,chr3,99638666,99638682,"pt214_lo,pt87_lo","pt214_lo_4103,pt87_lo_4107",-,2,2,0,2,34213,15.448620126061412,7.0,0.0,0.0,10.56010484100442,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_020351),80,ENSG00000144810,COL8A1,collagen type VIII alpha 1 chain,protein-coding,promoter-TSS,0.025,0.437604,False,True,False,False,False,False,False,Low
34368,chr3,113211555,113211581,"pt214_lo,pt226_lo","pt214_lo_3632,pt226_lo_2543",+,2,2,0,2,34368,0.0,0.0,0.0,0.0,5.7540409617774575,3.0,0.0,0.0,10.4683349088261,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001301867),11,ENSG00000144857,BOC,"BOC cell adhesion associated, oncogene regulated",protein-coding,promoter-TSS,0.04,0.544093,False,False,False,False,False,False,False,Low
34459,chr3,120596281,120596290,"pt221_lo,pt87_lo","pt221_lo_2456,pt87_lo_3640",+,2,2,0,2,34459,10.64938514770673,3.0,0.0,0.0,0.0,0.0,4.74752069670625,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001168331),-50,ENSG00000065518,NDUFB4,NADH:ubiquinone oxidoreductase subunit B4,protein-coding,promoter-TSS,0.048333,0.502496,False,False,False,True,False,False,False,Low
34525,chr3,122795058,122795072,"pt212_lo,pt214_lo,pt87_lo","pt212_lo_3420,pt214_lo_3659,pt87_lo_3655",+,3,3,0,3,34525,6.5622408761962,2.0,0.0,0.0,5.3610073720264,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.747981753595772,2.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_032839),-4,ENSG00000138463,SLC49A4,solute carrier family 49 member 4,protein-coding,promoter-TSS,0.063333,0.56406,False,False,False,True,False,False,False,Low
34550,chr3,124887623,124887630,"pt212_lo,pt214_lo","pt212_lo_3922,pt214_lo_4161",-,2,2,0,2,34550,0.0,0.0,0.0,0.0,3.49558239665323,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1386918635204775,2.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001354765),57,ENSG00000082781,ITGB5,integrin subunit beta 5,protein-coding,promoter-TSS,0.073333,0.608985,False,False,False,False,False,False,False,Low
34552,chr3,124901398,124901412,"pt226_lo,pt87_lo","pt226_lo_2922,pt87_lo_4171",-,2,2,0,2,34552,9.28582563916048,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6511849372781535,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001354764),6,ENSG00000082781,ITGB5,integrin subunit beta 5,protein-coding,promoter-TSS,0.036667,0.532446,False,False,False,False,False,False,False,Low
34553,chr3,124989975,124989983,"pt214_lo,pt87_lo","pt214_lo_3664,pt87_lo_3659",+,2,2,0,2,34553,25.952489391069296,2.0,0.0,0.0,10.543186673480703,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"intron (NM_020733, intron 14 of 16)",-55228,ENSG00000173702,MUC13,"mucin 13, cell surface associated",protein-coding,intron,0.006667,0.46589,True,True,False,False,True,False,False,Low
34582,chr3,127629172,127629199,"pt212_lo,pt214_lo","pt212_lo_3428,pt214_lo_3666",+,2,2,0,2,34582,0.0,0.0,0.0,0.0,6.052416510147023,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.009563506847068,4.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_015720),1,ENSG00000114631,PODXL2,podocalyxin like 2,protein-coding,promoter-TSS,0.125,0.725458,False,True,False,False,False,False,False,Low
34606,chr3,128752048,128752067,"pt212_lo,pt87_lo","pt212_lo_3436,pt87_lo_3675",+,2,2,0,2,34606,3.6625145988565726,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.297429939320812,3.0,0.0,0.0,0.0,0.0,"intron (NM_004637, intron 1 of 5)",25922,ENSG00000075785,RAB7A,"RAB7A, member RAS oncogene family",protein-coding,intron,0.005,0.440932,False,False,False,True,False,False,False,Low
34689,chr3,130893965,130893983,"pt212_lo,pt221_lo","pt212_lo_3449,pt221_lo_2488",+,2,2,0,2,34689,0.0,0.0,0.0,0.0,0.0,0.0,2.3129206986786124,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053347407747146,3.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001199185),-41,ENSG00000017260,ATP2C1,ATPase secretory pathway Ca2+ transporting 1,protein-coding,promoter-TSS,0.093333,0.655574,False,False,False,True,False,False,False,Low
34717,chr3,132722507,132722519,"pt212_lo,pt226_lo,pt87_lo","pt212_lo_3952,pt226_lo_2944,pt87_lo_4195",-,3,3,0,3,34717,5.44907528938314,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5819222943640403,2.0,0.0,0.0,0.0,0.0,4.325229831280405,4.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_153240),-54,ENSG00000274810,NPHP3-ACAD11,NPHP3-ACAD11 readthrough (NMD candidate),ncRNA,promoter-TSS,0.101667,0.760399,False,False,False,False,False,False,False,Low
34718,chr3,133038346,133038361,"pt212_lo,pt226_lo,pt87_lo","pt212_lo_3457,pt226_lo_2585,pt87_lo_3697",+,3,3,0,3,34718,6.594742081954713,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.519783599926257,2.0,0.0,0.0,0.0,0.0,3.449139617830798,3.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001136469),66,ENSG00000144868,TMEM108,transmembrane protein 108,protein-coding,promoter-TSS,0.088333,0.597338,False,False,False,False,False,False,False,Low
34737,chr3,134250797,134250810,"pt212_lo,pt87_lo","pt212_lo_3954,pt87_lo_4196",-,2,2,0,2,34737,10.12920220071534,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.667777596939459,2.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_002958),-60,ENSG00000163785,RYK,receptor like tyrosine kinase,protein-coding,promoter-TSS,0.106667,0.640599,False,False,False,False,False,False,False,Low
34740,chr3,134374515,134374531,"pt212_lo,pt226_lo","pt212_lo_3956,pt226_lo_2946",-,2,2,0,2,34740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.610104763699712,3.0,0.0,0.0,0.0,0.0,6.52716428319735,2.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001278685),-76,ENSG00000114019,AMOTL2,angiomotin like 2,protein-coding,promoter-TSS,0.088333,0.672213,False,False,False,False,False,False,False,Low
34767,chr3,136862075,136862080,"pt212_lo,pt87_lo","pt212_lo_3960,pt87_lo_4204",-,2,2,0,2,34767,4.29043540976127,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.313356270708,3.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_006153),-15,,NCK1-DT,NCK1 divergent transcript,ncRNA,promoter-TSS,0.101667,0.687188,False,False,False,False,False,False,False,Low
34774,chr3,138174888,138174894,"pt214_lo,pt87_lo","pt214_lo_4202,pt87_lo_4205",-,2,2,0,2,34774,2.4914820118006,2.0,0.0,0.0,3.8144335691114097,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_016216),30,ENSG00000138231,DBR1,debranching RNA lariats 1,protein-coding,promoter-TSS,0.03,0.430948,False,False,False,False,False,False,False,Low
34784,chr3,138594483,138594485,"pt226_lo,pt87_lo","pt226_lo_2598,pt87_lo_3710",+,2,2,0,2,34784,4.5287162049106895,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.934730447520846,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001288966),-101,ENSG00000114107,CEP70,centrosomal protein 70,protein-coding,promoter-TSS,0.078333,0.640599,False,False,False,False,False,False,False,Low
34794,chr3,138915989,138916001,"pt214_lo,pt226_lo","pt214_lo_4206,pt226_lo_2953",-,2,2,0,2,34794,0.0,0.0,0.0,0.0,2.409650640373734,2.0,0.0,0.0,2.280550055803074,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Intergenic,28025,ENSG00000244578,LINC01391,long intergenic non-protein coding RNA 1391,ncRNA,Intergeni,0.051667,0.602329,True,False,False,False,False,False,True,Low
34803,chr3,139539583,139539586,"pt221_lo,pt226_lo","pt221_lo_2831,pt226_lo_2956",-,2,2,0,2,34803,0.0,0.0,0.0,0.0,0.0,0.0,21.47453408226436,2.0,18.82630708370551,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001365940),51,ENSG00000114115,RBP1,retinol binding protein 1,protein-coding,promoter-TSS,0.078333,0.613977,False,False,False,False,False,False,False,Low
34833,chr3,143037295,143037313,"pt212_lo,pt226_lo","pt212_lo_3488,pt226_lo_2606",+,2,2,0,2,34833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9523568146706,2.0,0.0,0.0,0.0,0.0,2.7915174987545095,2.0,0.0,0.0,0.0,0.0,"exon (NM_001320222, exon 22 of 29)",35734,ENSG00000163714,U2SURP,U2 snRNP associated SURP domain containing,protein-coding,exon,0.005,0.399334,False,False,False,False,False,False,False,Low
34870,chr3,146251050,146251055,"pt214_lo,pt87_lo","pt214_lo_4220,pt87_lo_4220",-,2,2,0,2,34870,2.9705577981924094,3.0,0.0,0.0,3.1126116179298,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001177304),52,ENSG00000114698,PLSCR4,phospholipid scramblase 4,protein-coding,promoter-TSS,0.061667,0.569052,False,False,False,False,False,False,False,Low
34871,chr3,146251077,146251083,"pt214_lo,pt226_lo,pt87_lo","pt214_lo_4221,pt226_lo_2964,pt87_lo_4221",-,3,3,0,3,34871,3.63634416725038,2.0,0.0,0.0,7.287477658453818,4.0,0.0,0.0,4.764314425353344,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001177304),25,ENSG00000114698,PLSCR4,phospholipid scramblase 4,protein-coding,promoter-TSS,0.058333,0.567388,False,False,False,False,False,False,False,Low
34883,chr3,146544500,146544520,"pt212_lo,pt87_lo","pt212_lo_3978,pt87_lo_4228",-,2,2,0,2,34883,2.44874614794309,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.332035193752188,2.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_021105),45,ENSG00000188313,PLSCR1,phospholipid scramblase 1,protein-coding,promoter-TSS,0.065,0.610649,False,False,False,False,False,False,False,Low
34906,chr3,150408284,150408302,"pt212_lo,pt221_lo,pt226_lo","pt212_lo_3495,pt221_lo_2510,pt226_lo_2608",+,3,3,0,3,34906,0.0,0.0,0.0,0.0,0.0,0.0,7.38182241727204,7.0,6.536934323025508,5.0,0.0,0.0,0.0,0.0,9.979203220603969,4.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_014779),-5,ENSG00000196428,TSC22D2,TSC22 domain family member 2,protein-coding,promoter-TSS,0.06,0.510815,False,False,False,False,False,False,False,Low
34943,chr3,152269600,152269604,"pt214_lo,pt226_lo","pt214_lo_4241,pt226_lo_2980",-,2,2,0,2,34943,0.0,0.0,0.0,0.0,5.2031859270059,2.0,0.0,0.0,2.4550437259976894,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NR_027037),24,ENSG00000229619,MBNL1-AS1,MBNL1 antisense RNA 1,ncRNA,promoter-TSS,0.026667,0.449251,False,False,False,False,False,False,False,Low
34968,chr3,156826774,156826789,"pt214_lo,pt87_lo","pt214_lo_4248,pt87_lo_4253",-,2,2,0,2,34968,2.87723091036994,2.0,0.0,0.0,4.0619370856769725,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"5' UTR (NM_001193283, exon 1 of 5)",429,ENSG00000197980,LEKR1,"leucine, glutamate and lysine rich 1",protein-coding,5' UTR,0.028333,0.432612,True,False,False,False,False,False,True,Low
35005,chr3,158802123,158802138,"pt214_lo,pt226_lo","pt214_lo_3740,pt226_lo_2622",+,2,2,0,2,35005,0.0,0.0,0.0,0.0,5.00310130913316,2.0,0.0,0.0,2.316403166815414,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001167903),77,ENSG00000118855,MFSD1,major facilitator superfamily domain containing 1,protein-coding,promoter-TSS,0.085,0.647255,False,False,False,False,False,False,False,Low
35011,chr3,159764169,159764181,"pt212_lo,pt87_lo","pt212_lo_3513,pt87_lo_3748",+,2,2,0,2,35011,4.60691810280127,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.053052530019852,2.0,0.0,0.0,0.0,0.0,"intron (NM_001197108, intron 1 of 6)",4437,,IQCJ-SCHIP1-AS1,IQCJ-SCHIP1 readthrough antisense RNA 1,ncRNA,intron,0.1,0.69218,False,False,False,False,False,False,False,Low
35017,chr3,160399528,160399541,"pt212_lo,pt214_lo","pt212_lo_4020,pt214_lo_4264",-,2,2,0,2,35017,0.0,0.0,0.0,0.0,3.4430889315270274,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.068850994641283,3.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001190241),-115,ENSG00000113810,SMC4,structural maintenance of chromosomes 4,protein-coding,promoter-TSS,0.073333,0.552413,False,False,False,False,False,False,False,Low
35058,chr3,170222417,170222436,"pt214_lo,pt87_lo","pt214_lo_3752,pt87_lo_3757",+,2,2,0,2,35058,3.04616237955162,3.0,0.0,0.0,7.331171415604318,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_002740),3,ENSG00000163558,PRKCI,protein kinase C iota,protein-coding,promoter-TSS,0.07,0.615641,False,False,False,False,False,False,False,Low
35059,chr3,170222478,170222494,"pt212_lo,pt214_lo,pt221_lo,pt87_lo","pt212_lo_3522,pt214_lo_3753,pt221_lo_2531,pt87_lo_3758",+,4,4,0,4,35059,13.175663767055756,3.0,0.0,0.0,3.583072988998101,2.0,4.5037747075320045,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97639844681661,4.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_002740),62,ENSG00000163558,PRKCI,protein kinase C iota,protein-coding,promoter-TSS,0.081667,0.630616,False,False,False,False,False,False,False,Low
35062,chr3,170356660,170356664,"pt212_lo,pt214_lo","pt212_lo_3523,pt214_lo_3754",+,2,2,0,2,35062,0.0,0.0,0.0,0.0,4.250391618439568,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.555624557213048,2.0,0.0,0.0,0.0,0.0,Intergenic,-1053,ENSG00000136603,SKIL,SKI like proto-oncogene,protein-coding,Intergeni,0.035,0.510815,False,False,False,True,False,False,False,Low
35143,chr3,183162655,183162665,"pt212_lo,pt226_lo","pt212_lo_4042,pt226_lo_3008",-,2,2,0,2,35143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.50143193681507,2.0,0.0,0.0,0.0,0.0,6.48544745394464,2.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_014398),74,ENSG00000078081,LAMP3,lysosomal associated membrane protein 3,protein-coding,promoter-TSS,0.095,0.657238,True,True,False,False,True,False,False,Low
35147,chr3,183253282,183253289,"pt212_lo,pt214_lo,pt87_lo","pt212_lo_3537,pt214_lo_3765,pt87_lo_3769",+,3,3,0,3,35147,5.4198978211723805,6.0,0.0,0.0,3.631368535636057,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.674337822417281,4.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_032047),33,ENSG00000176597,B3GNT5,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5",protein-coding,promoter-TSS,0.075,0.557404,False,False,False,False,False,False,False,Low
35158,chr3,183697844,183697860,"pt212_lo,pt214_lo,pt226_lo,pt87_lo","pt212_lo_3540,pt214_lo_3770,pt226_lo_2650,pt87_lo_3774",+,4,4,0,4,35158,2.673874931028307,2.0,0.0,0.0,9.445290612807183,6.0,0.0,0.0,2.87965192284912,2.0,0.0,0.0,0.0,0.0,2.3433307751145422,2.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_018023),34,ENSG00000163872,YEATS2,YEATS domain containing 2,protein-coding,promoter-TSS,0.085,0.610649,False,False,False,False,False,False,False,Low
35199,chr3,184362589,184362609,"pt212_lo,pt87_lo","pt212_lo_3559,pt87_lo_3789",+,2,2,0,2,35199,3.26466812272754,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.10653300057224,2.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001278714),-384,ENSG00000163882,POLR2H,RNA polymerase II subunit H,protein-coding,promoter-TSS,0.048333,0.660566,False,False,False,True,False,False,False,Low
35254,chr3,187721841,187721861,"pt214_lo,pt226_lo","pt214_lo_4303,pt226_lo_3023",-,2,2,0,2,35254,0.0,0.0,0.0,0.0,3.5542162724916335,2.0,0.0,0.0,2.296404141018248,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3' UTR (NM_001134738, exon 8 of 8)",13056,ENSG00000113916,BCL6,BCL6 transcription repressor,protein-coding,3' UTR,0.008333,0.352745,False,False,False,False,False,False,False,Low
35274,chr3,188154087,188154105,"pt214_lo,pt87_lo","pt214_lo_4310,pt87_lo_4305",-,2,2,0,2,35274,2.849253187536914,2.0,0.0,0.0,4.269038044011196,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NR_036497),-8,ENSG00000270959,LPP-AS2,LPP antisense RNA 2,ncRNA,promoter-TSS,0.108333,0.745424,False,False,False,False,False,False,False,Low
35276,chr3,188184785,188184797,"pt214_lo,pt226_lo","pt214_lo_4311,pt226_lo_3030",-,2,2,0,2,35276,0.0,0.0,0.0,0.0,4.842753547913343,2.0,0.0,0.0,2.456028772758278,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"intron (NM_001167672, intron 1 of 9)",6248,ENSG00000279891,FLJ42393,uncharacterized LOC401105,ncRNA,intron,0.013333,0.467554,False,False,False,False,False,False,False,Low
35286,chr3,189896406,189896434,"pt212_lo,pt214_lo","pt212_lo_3576,pt214_lo_3798",+,2,2,0,2,35286,0.0,0.0,0.0,0.0,10.229560790071291,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.291542610124756,3.0,0.0,0.0,0.0,0.0,"3' UTR (NM_001114980, exon 12 of 12)",66498,ENSG00000216058,MIR944,microRNA 944,ncRNA,3' UTR,0.006667,0.342762,False,False,False,False,False,False,False,Low
35288,chr3,189896788,189896801,"pt212_lo,pt214_lo","pt212_lo_3577,pt214_lo_3800",+,2,2,0,2,35288,0.0,0.0,0.0,0.0,2.374912594236956,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.434428602775811,3.0,0.0,0.0,0.0,0.0,"3' UTR (NM_001114980, exon 12 of 12)",66873,ENSG00000216058,MIR944,microRNA 944,ncRNA,3' UTR,0.005,0.389351,False,False,False,False,False,False,False,Low
35324,chr3,194136314,194136349,"pt212_lo,pt214_lo,pt87_lo","pt212_lo_3582,pt214_lo_3808,pt87_lo_3812",+,3,3,0,3,35324,17.85495765006693,2.0,0.0,0.0,5.685773974891861,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25176585638971,3.0,0.0,0.0,0.0,0.0,"5' UTR (NM_005524, exon 1 of 4)",184,ENSG00000114315,HES1,hes family bHLH transcription factor 1,protein-coding,5' UTR,0.043333,0.484193,False,False,False,False,False,False,False,Low
35369,chr3,196318373,196318380,"pt212_lo,pt214_lo","pt212_lo_3590,pt214_lo_3813",+,2,2,0,2,35369,0.0,0.0,0.0,0.0,5.16415513322959,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.653387551291587,2.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_001351628),45,ENSG00000235897,TM4SF19-AS1,TM4SF19 antisense RNA 1,ncRNA,promoter-TSS,0.123333,0.720466,True,False,False,False,False,False,True,Low
35374,chr3,196432424,196432453,"pt212_lo,pt226_lo","pt212_lo_4084,pt226_lo_3048",-,2,2,0,2,35374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2634878657154647,3.0,0.0,0.0,0.0,0.0,4.058946877638517,4.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_015562),-12,ENSG00000163960,UBXN7,UBX domain protein 7,protein-coding,promoter-TSS,0.086667,0.599002,False,False,False,False,False,False,False,Low
35447,chr4,677936,677946,"pt212_lo,pt221_lo,pt87_lo","pt212_lo_4099,pt221_lo_2921,pt87_lo_4340",+,3,3,0,3,35447,5.64246845378068,4.0,0.0,0.0,0.0,0.0,2.343759267870936,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.47142794696998,3.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_002477),19,ENSG00000215375,MYL5,myosin light chain 5,protein-coding,promoter-TSS,0.018333,0.625624,False,False,False,False,False,False,False,Low
35450,chr4,678160,678164,"pt212_lo,pt87_lo","pt212_lo_4101,pt87_lo_4342",+,2,2,0,2,35450,4.91659268434207,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.836013928476014,2.0,0.0,0.0,0.0,0.0,"intron (NM_002477, intron 1 of 6)",240,ENSG00000215375,MYL5,myosin light chain 5,protein-coding,intron,0.035,0.627288,False,False,False,False,False,False,False,Low
35451,chr4,678190,678196,"pt214_lo,pt226_lo,pt87_lo","pt214_lo_4352,pt226_lo_3062,pt87_lo_4343",+,3,3,0,3,35451,4.69032571025658,2.0,0.0,0.0,3.12223968738782,2.0,0.0,0.0,3.0688337181308047,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"intron (NM_002477, intron 1 of 6)",271,ENSG00000215375,MYL5,myosin light chain 5,protein-coding,intron,0.036667,0.622296,False,False,False,False,False,False,False,Low
35453,chr4,678575,678589,"pt212_lo,pt214_lo","pt212_lo_4102,pt214_lo_4353",+,2,2,0,2,35453,0.0,0.0,0.0,0.0,2.947937002694251,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.493734748079548,3.0,0.0,0.0,0.0,0.0,"intron (NM_002477, intron 1 of 6)",660,ENSG00000215375,MYL5,myosin light chain 5,protein-coding,intron,0.033333,0.613977,False,False,False,False,False,False,False,Low
35455,chr4,678958,678978,"pt212_lo,pt87_lo","pt212_lo_4103,pt212_lo_4104,pt87_lo_4344",+,2,2,0,2,35455,9.126055538687746,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.555150924958464,5.0,0.0,0.0,0.0,0.0,"exon (NM_002477, exon 3 of 7)",1046,ENSG00000215375,MYL5,myosin light chain 5,protein-coding,exon,0.016667,0.625624,False,False,False,False,False,False,False,Low
35471,chr4,986929,986938,"pt214_lo,pt87_lo","pt214_lo_4700,pt87_lo_4677",-,2,2,0,2,35471,12.6458787589724,2.0,0.0,0.0,6.4466454660188255,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NR_110313),-63,ENSG00000127415,IDUA,iduronidase alpha-L-,protein-coding,promoter-TSS,0.11,0.765391,False,False,False,False,False,False,False,Low
35556,chr4,3075519,3075526,"pt212_lo,pt87_lo","pt212_lo_4465,pt87_lo_4698",-,2,2,0,2,35556,3.15230535315561,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.498130017346462,2.0,0.0,0.0,0.0,0.0,"intron (NM_002111, intron 1 of 66)",842,ENSG00000197386,HTT,huntingtin,protein-coding,intron,0.035,0.487521,False,False,False,True,False,False,False,Low
35590,chr4,3955420,3955434,"pt214_lo,pt221_lo","pt214_lo_4724,pt221_lo_3186",-,2,2,0,2,35590,0.0,0.0,0.0,0.0,4.854275519762203,5.0,3.881435992174042,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promoter-TSS (NR_130740),1,ENSG00000251669,FAM86EP,"family with sequence similarity 86, member A pseudogene",pseudo,promoter-TSS,0.071667,0.68386,False,False,False,False,False,False,False,Low
35596,chr4,4387090,4387108,"pt212_lo,pt87_lo","pt212_lo_4129,pt87_lo_4370",+,2,2,0,2,35596,8.84713140129127,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.515822115301983,3.0,0.0,0.0,0.0,0.0,"5' UTR (NM_014392, exon 1 of 5)",136,ENSG00000168824,NSG1,neuronal vesicle trafficking associated 1,protein-coding,5' UTR,0.126667,0.772047,False,False,False,False,False,False,False,Low
35642,chr4,6909820,6909827,"pt212_lo,pt214_lo","pt212_lo_4141,pt214_lo_4384",+,2,2,0,2,35642,0.0,0.0,0.0,0.0,3.58741360499579,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.560608185327474,4.0,0.0,0.0,0.0,0.0,promoter-TSS (NM_020773),-2,ENSG00000132405,TBC1D14,TBC1 domain family member 14,protein-coding,promoter-TSS,0.143333,0.77371,False,False,False,True,False,False,False,Low
35661,chr4,7965569,7965574,"pt212_lo,pt214_lo","pt212_lo_4146,pt214_lo_4390",+,2,2,0,2,35661,0.0,0.0,0.0,0.0,3.368275149271774,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.331253918463193,2.0,0.0,0.0,0.0,0.0,"3' UTR (NM_001130083, exon 21 of 21)",-25646,ENSG00000196526,AFAP1,actin filament associated protein 1,protein-coding,3' UTR,0.036667,0.55574,False,False,False,False,False,False,False,Low
